Policy_ID,Policyholder_Name,Age,Gender,Policy_Start_Date,Policy_End_Date,Country,Vehicle_Make,Vehicle_Model,Vehicle_Year,Autonomy_Level,VIN,Coverage_Type,Annual_Premium,Deductible,Claim_History,Last_Claim_Date,Claim_Amount,Safety_Score,Num_Accidents,IoT_Monitoring,Past_Fraud_Record,Policy_Status,ML_Risk_Score,Dynamic_Risk_Score,Risk_Category
10720,Lisa Finley,63,1,0,0,1,3,7,2020,0,1HGCM82633A377426,1,967,409,0,0,0,91,5,1,0,0,91,101,VERY HIGH
10721,Darren Malone,50,1,0,0,0,2,12,2023,2,1HGCM82633A141526,0,898,540,1,0,4624,96,5,0,0,0,96,106,VERY HIGH
10722,Brian Logan,36,0,0,0,1,1,3,2023,2,1HGCM82633A851834,0,1160,613,3,0,4198,64,0,1,1,0,64,84,VERY HIGH
10723,Corey Flynn,65,0,0,0,0,3,7,2022,1,1HGCM82633A397319,1,1325,455,2,0,1448,68,5,1,0,0,68,78,HIGH B
10724,April Singleton,69,1,0,0,1,3,6,2023,1,1HGCM82633A230879,1,966,318,1,0,3537,64,4,0,1,0,64,94,VERY HIGH
10725,Haley Hoover,61,0,0,0,0,4,5,2022,0,1HGCM82633A629588,0,801,655,2,0,1615,91,4,0,0,0,91,101,VERY HIGH
10726,Daniel Cox DDS,29,1,0,0,1,4,5,2023,0,1HGCM82633A420740,1,896,545,3,0,4873,97,2,1,0,0,97,97,VERY HIGH
10727,Monica Bauer,57,0,0,0,1,3,6,2022,0,1HGCM82633A769713,2,1200,341,1,0,2024,74,1,0,1,0,74,94,VERY HIGH
10728,James Green,39,0,0,0,1,0,10,2020,2,1HGCM82633A952521,1,1099,490,1,0,230,64,3,0,0,0,64,74,HIGH B
10729,Devin Bell,40,0,0,0,0,4,14,2020,1,1HGCM82633A592684,2,1399,419,3,0,2007,75,3,1,1,0,75,105,VERY HIGH
10730,Christopher Brown,67,1,0,0,1,5,0,2021,2,1HGCM82633A715347,0,1072,669,0,0,0,99,5,1,1,0,99,129,VERY HIGH
10731,Mario Spencer,53,0,0,0,0,3,6,2022,2,1HGCM82633A727277,1,902,359,3,0,764,74,1,0,0,0,74,74,HIGH B
10732,Heather Sutton,26,0,0,0,0,1,13,2021,1,1HGCM82633A803215,2,966,318,0,0,0,84,1,1,0,0,84,84,VERY HIGH
10733,James Warren,49,0,0,0,0,3,9,2021,0,1HGCM82633A952242,0,1385,353,2,0,820,89,3,0,0,0,89,99,VERY HIGH
10734,Samuel Rowe,59,0,0,0,1,3,9,2019,1,1HGCM82633A959938,2,1320,558,0,0,0,63,0,1,1,0,63,83,VERY HIGH
10735,Jennifer Taylor,65,1,0,0,0,0,1,2020,1,1HGCM82633A978166,2,1051,455,2,0,4062,85,4,0,0,0,85,95,VERY HIGH
10736,Justin Horn,26,1,0,0,1,1,3,2022,2,1HGCM82633A567127,2,964,528,3,0,3269,79,4,0,0,0,79,89,VERY HIGH
10737,Philip Figueroa,41,0,0,0,0,0,10,2022,1,1HGCM82633A152982,1,1362,651,3,0,1491,91,2,0,0,0,91,91,VERY HIGH
10738,Jessica Walker,37,0,0,0,0,2,12,2019,1,1HGCM82633A720984,0,1049,572,1,0,3685,90,5,0,0,0,90,100,VERY HIGH
10739,Rebecca Vasquez,69,0,0,0,0,1,13,2023,1,1HGCM82633A047087,1,1331,558,2,0,1320,87,2,1,0,0,87,87,VERY HIGH
10740,Mr. Matthew Alvarez,53,1,0,0,0,5,0,2019,1,1HGCM82633A490113,1,907,599,1,0,745,86,4,0,0,0,86,96,VERY HIGH
10741,Martin Newman,52,0,0,0,0,2,12,2022,1,1HGCM82633A828633,2,1229,375,2,0,1855,84,4,0,0,0,84,94,VERY HIGH
10742,Phillip Smith,31,1,0,0,1,3,9,2022,1,1HGCM82633A670259,2,1200,561,3,0,3560,68,3,0,1,0,68,98,VERY HIGH
10743,James Barnett,35,1,0,0,0,3,9,2020,1,1HGCM82633A775923,0,1009,456,3,0,1258,70,5,1,0,0,70,80,VERY HIGH
10744,Lisa Jackson,37,1,0,0,0,0,10,2022,0,1HGCM82633A655862,2,882,525,1,0,3456,85,3,1,1,0,85,115,VERY HIGH
10745,Marissa Torres,31,1,0,0,0,2,11,2022,0,1HGCM82633A087340,1,960,509,3,0,1448,67,4,0,1,0,67,97,VERY HIGH
10746,Rita Carter,58,0,0,0,1,5,0,2021,2,1HGCM82633A093855,1,1195,315,2,0,4232,62,4,0,0,0,62,72,HIGH B
10747,Kaylee Mcdowell,28,0,0,0,0,1,3,2019,2,1HGCM82633A402018,2,1388,381,1,0,1933,87,2,0,0,0,87,87,VERY HIGH
10748,Rebecca Oconnor,40,0,0,0,0,4,4,2021,0,1HGCM82633A593906,1,1122,337,2,0,2458,80,5,1,1,0,80,110,VERY HIGH
10749,Paul Mcdaniel,26,0,0,0,1,2,12,2022,1,1HGCM82633A180741,0,817,371,3,0,1447,67,0,1,1,0,67,87,VERY HIGH
10750,Todd Wu,51,1,0,0,1,5,0,2020,1,1HGCM82633A618902,0,1433,409,3,0,4786,77,1,0,1,0,77,97,VERY HIGH
10751,Samantha Sullivan,27,0,0,0,1,3,7,2023,2,1HGCM82633A092527,1,964,470,2,0,3801,83,1,0,1,0,83,103,VERY HIGH
10752,Karen Marquez,34,1,0,0,1,0,1,2023,2,1HGCM82633A152707,2,1497,637,3,0,4498,88,1,1,0,0,88,88,VERY HIGH
10753,Cory Watson,50,1,0,0,1,1,13,2019,1,1HGCM82633A813642,0,906,556,2,0,4154,82,0,0,1,0,82,102,VERY HIGH
10754,Robert Mcneil,48,0,0,0,0,5,0,2020,1,1HGCM82633A729643,2,1155,514,0,0,0,87,0,1,1,0,87,107,VERY HIGH
10755,Mary Cooper,68,1,0,0,1,4,14,2020,1,1HGCM82633A569996,0,924,564,2,0,4958,92,5,1,1,0,92,122,VERY HIGH
10756,Ashley Walls,52,1,0,0,0,4,14,2019,0,1HGCM82633A375838,0,1305,470,3,0,2324,88,2,0,0,0,88,88,VERY HIGH
10757,John Reeves,25,1,0,0,1,0,10,2022,2,1HGCM82633A731224,0,1490,486,1,0,1838,85,2,0,1,0,85,105,VERY HIGH
10758,Betty Lutz,63,0,0,0,0,2,11,2020,1,1HGCM82633A998626,0,1069,467,3,0,2897,76,2,0,1,0,76,96,VERY HIGH
10759,Amanda Mcdonald,64,0,0,0,1,3,7,2019,1,1HGCM82633A469681,0,1022,616,1,0,1459,66,3,0,1,0,66,96,VERY HIGH
10760,Eric Smith,63,0,0,0,1,0,10,2022,1,1HGCM82633A979976,2,1177,317,3,0,206,62,4,0,0,0,62,72,HIGH B
10761,Gregory Lamb,60,1,0,0,1,2,12,2022,2,1HGCM82633A497283,2,1111,378,1,0,1550,69,4,1,1,0,69,99,VERY HIGH
10762,Charles Wilson,64,1,0,0,0,0,10,2022,2,1HGCM82633A879089,1,1044,381,1,0,349,83,2,0,1,0,83,103,VERY HIGH
10763,Michelle Schultz,29,1,0,0,1,3,7,2019,0,1HGCM82633A095055,0,1028,505,0,0,0,77,4,1,1,0,77,107,VERY HIGH
10764,Corey Stephens,27,1,0,0,0,2,12,2020,1,1HGCM82633A694328,1,1247,469,3,0,2658,81,5,1,0,0,81,91,VERY HIGH
10765,Justin Norris,40,0,0,0,0,4,14,2019,0,1HGCM82633A862604,2,1215,429,3,0,1947,63,3,0,1,0,63,93,VERY HIGH
10766,April Phillips,28,0,0,0,0,2,11,2019,1,1HGCM82633A060903,0,932,630,0,0,0,64,5,1,1,0,64,94,VERY HIGH
10767,Brianna Harris,29,1,0,0,0,1,13,2021,0,1HGCM82633A665113,1,1046,405,1,0,2655,98,5,0,0,0,98,108,VERY HIGH
10768,Christopher Patel,41,0,0,0,0,3,7,2022,0,1HGCM82633A789916,1,1329,394,2,0,3875,87,1,0,1,0,87,107,VERY HIGH
10769,Katrina Cook,49,1,0,0,0,0,10,2019,0,1HGCM82633A867190,0,1057,393,2,0,1409,72,2,0,0,0,72,72,HIGH B
10770,Shelly Cooper,30,0,0,0,0,3,7,2023,0,1HGCM82633A800521,0,935,600,0,0,0,82,5,1,0,0,82,92,VERY HIGH
10771,Joseph Crane,32,0,0,0,0,1,13,2023,2,1HGCM82633A583935,2,1143,649,1,0,339,61,2,0,1,0,61,81,VERY HIGH
10772,Nicole Brown,28,1,0,0,1,1,3,2022,2,1HGCM82633A766755,0,884,403,1,0,4037,71,4,1,0,0,71,81,VERY HIGH
10773,Carlos Davis,53,1,0,0,0,1,13,2020,1,1HGCM82633A265076,2,1118,413,3,0,4778,80,2,1,0,0,80,80,VERY HIGH
10774,John Marshall,49,1,0,0,1,4,5,2019,2,1HGCM82633A990938,1,895,595,3,0,4134,81,5,0,1,0,81,111,VERY HIGH
10775,Sean Lawson,45,1,0,0,0,5,0,2020,1,1HGCM82633A734991,1,1482,416,3,0,2768,81,1,1,0,0,81,81,VERY HIGH
10776,Mark Smith Jr.,64,0,0,0,0,2,11,2022,1,1HGCM82633A072362,2,1179,695,2,0,12,60,0,0,1,0,60,80,VERY HIGH
10777,Christopher Osborn,69,1,0,0,0,4,4,2021,0,1HGCM82633A312803,2,921,613,0,0,0,90,3,0,1,0,90,120,VERY HIGH
10778,Mark Moss,41,0,0,0,1,2,11,2019,2,1HGCM82633A790786,0,1070,435,0,0,0,99,3,0,1,0,99,129,VERY HIGH
10779,Alex Foley,59,0,0,0,1,1,13,2019,1,1HGCM82633A273137,2,885,700,2,0,4066,70,1,0,1,0,70,90,VERY HIGH
10780,Ryan Hughes,68,0,0,0,1,1,13,2020,2,1HGCM82633A626986,1,955,419,0,0,0,60,0,1,0,0,60,60,HIGH A
10781,Troy Gutierrez,36,0,0,0,1,5,0,2023,0,1HGCM82633A816150,1,932,342,2,0,2117,99,4,0,0,0,99,109,VERY HIGH
10782,Dr. Keith Walters,30,1,0,0,1,3,6,2020,2,1HGCM82633A788305,0,1219,425,1,0,4663,66,5,0,0,0,66,76,HIGH B
10783,Elizabeth Johns,64,1,0,0,0,1,3,2023,1,1HGCM82633A644203,0,1174,570,0,0,0,85,0,1,0,0,85,85,VERY HIGH
10784,Jonathan Hart,65,1,0,0,0,2,11,2022,2,1HGCM82633A770987,1,1397,376,1,0,764,99,5,0,1,0,99,129,VERY HIGH
10785,Nathan Garcia,62,0,0,0,1,3,2,2023,1,1HGCM82633A918326,1,818,380,0,0,0,61,2,0,0,0,61,61,HIGH A
10786,Marie Saunders,61,1,0,0,0,5,0,2022,1,1HGCM82633A349974,0,804,579,1,0,2338,81,1,0,1,0,81,101,VERY HIGH
10787,David Payne,32,1,0,0,0,1,3,2023,0,1HGCM82633A330824,1,1265,314,1,0,51,71,4,1,1,0,71,101,VERY HIGH
10788,Dennis Mcmahon,61,0,0,0,1,0,1,2020,2,1HGCM82633A089174,1,1140,448,2,0,4539,89,4,1,1,0,89,119,VERY HIGH
10789,Amanda Gray MD,52,0,0,0,1,5,0,2020,2,1HGCM82633A644845,0,1037,538,1,0,347,74,1,0,0,0,74,74,HIGH B
10790,Nicholas Smith,51,1,0,0,0,2,11,2022,0,1HGCM82633A165977,2,1384,520,1,0,1531,71,5,1,0,0,71,81,VERY HIGH
10791,Robert Moore,28,0,0,0,0,3,6,2019,2,1HGCM82633A931234,2,1079,681,0,0,0,78,5,1,1,0,78,108,VERY HIGH
10792,Kyle Scott,65,0,0,0,1,3,6,2020,1,1HGCM82633A082395,0,1456,536,0,0,0,84,4,0,0,0,84,94,VERY HIGH
10793,Felicia Mccormick,42,0,0,0,0,2,11,2023,2,1HGCM82633A371743,2,829,394,0,0,0,73,3,1,0,0,73,83,VERY HIGH
10794,Jennifer Hurley,44,0,0,0,0,4,14,2022,0,1HGCM82633A617350,1,1232,571,2,0,223,97,2,1,1,0,97,117,VERY HIGH
10795,William Gross,62,1,0,0,1,4,4,2022,2,1HGCM82633A680223,1,1173,619,2,0,2948,97,2,0,0,0,97,97,VERY HIGH
10796,Shannon Williams,64,1,0,0,0,5,0,2019,1,1HGCM82633A008515,2,1039,662,3,0,3137,78,3,1,1,0,78,108,VERY HIGH
10797,Joshua Riley,67,0,0,0,0,1,3,2021,0,1HGCM82633A440372,0,1250,698,3,0,4707,80,5,0,0,0,80,90,VERY HIGH
10798,Taylor Maddox,50,1,0,0,1,0,1,2023,1,1HGCM82633A075860,1,882,559,0,0,0,77,4,1,1,0,77,107,VERY HIGH
10799,Jose Conrad,26,1,0,0,0,0,10,2023,0,1HGCM82633A137888,0,850,434,3,0,3382,85,4,1,1,0,85,115,VERY HIGH
10800,Jeremy Martinez,26,1,0,0,0,2,11,2022,2,1HGCM82633A027371,0,1209,472,0,0,0,73,5,1,0,0,73,83,VERY HIGH
10801,Shelby Blair,53,1,0,0,0,0,1,2020,1,1HGCM82633A869793,1,1365,484,0,0,0,67,1,0,1,0,67,87,VERY HIGH
10802,Derek Bennett,54,0,0,0,0,2,12,2022,2,1HGCM82633A244940,0,1135,694,3,0,1117,71,1,0,1,0,71,91,VERY HIGH
10803,Courtney Mcdonald,66,1,0,0,0,2,11,2022,0,1HGCM82633A651705,2,828,422,0,0,0,61,4,0,1,0,61,91,VERY HIGH
10804,Jon Hill,63,1,0,0,1,3,6,2020,0,1HGCM82633A432984,2,1398,446,0,0,0,73,2,1,1,0,73,93,VERY HIGH
10805,Brandon Norton,61,0,0,0,0,1,13,2022,1,1HGCM82633A668159,2,1311,488,2,0,840,97,1,0,0,0,97,97,VERY HIGH
10806,Jessica West,35,0,0,0,0,2,12,2022,0,1HGCM82633A641288,2,921,594,3,0,2885,94,5,0,0,0,94,104,VERY HIGH
10807,Jennifer Bush,65,1,0,0,0,5,0,2022,1,1HGCM82633A526840,2,1064,691,3,0,2937,96,0,0,1,0,96,116,VERY HIGH
10808,Erica Mcgee,37,1,0,0,1,5,0,2023,1,1HGCM82633A003531,1,1319,401,1,0,2825,69,5,0,0,0,69,79,HIGH B
10809,Cindy Larson,50,0,0,0,0,2,11,2022,2,1HGCM82633A588461,2,1082,320,1,0,4659,86,0,0,0,0,86,86,VERY HIGH
10810,Sheri Hernandez,36,0,0,0,1,2,12,2020,1,1HGCM82633A905297,2,1160,337,2,0,1814,62,4,0,0,0,62,72,HIGH B
10811,Derek Fox,52,0,0,0,1,1,13,2021,0,1HGCM82633A269797,2,1333,319,3,0,753,85,5,0,0,0,85,95,VERY HIGH
10812,John Lawrence,67,0,0,0,0,1,3,2023,2,1HGCM82633A684644,2,1256,568,3,0,1602,62,5,1,0,0,62,72,HIGH B
10813,Nancy Williams,43,0,0,0,1,2,11,2022,1,1HGCM82633A468630,0,1220,532,2,0,3847,73,0,0,1,0,73,93,VERY HIGH
10814,Kelly Smith,59,1,0,0,1,3,6,2022,1,1HGCM82633A573585,2,810,500,3,0,1917,60,5,1,0,0,60,70,HIGH B
10815,Amy Johnson,58,1,0,0,1,0,10,2020,0,1HGCM82633A674491,0,1318,671,1,0,3041,73,4,0,1,0,73,103,VERY HIGH
10816,Ann Bass,44,1,0,0,0,0,10,2021,1,1HGCM82633A895327,0,1294,538,3,0,3000,96,4,1,1,0,96,126,VERY HIGH
10817,Sonia Bryan,64,0,0,0,0,0,1,2021,2,1HGCM82633A121167,2,1334,351,0,0,0,74,3,1,1,0,74,104,VERY HIGH
10818,Francisco Boyle,37,0,0,0,1,0,10,2020,1,1HGCM82633A345932,0,1095,695,1,0,190,98,2,0,0,0,98,98,VERY HIGH
10819,Elizabeth Garcia,27,0,0,0,1,1,13,2020,1,1HGCM82633A851453,1,1198,496,2,0,2239,74,5,0,1,0,74,104,VERY HIGH
10820,Jessica Christensen,44,0,0,0,0,1,13,2019,2,1HGCM82633A070314,1,972,317,0,0,0,84,4,1,0,0,84,94,VERY HIGH
10821,Ashley King MD,62,0,0,0,0,5,0,2020,1,1HGCM82633A196385,0,1166,406,1,0,1892,96,0,1,1,0,96,116,VERY HIGH
10822,Jim Fernandez,28,0,0,0,1,2,11,2021,2,1HGCM82633A182817,1,1287,581,0,0,0,79,4,1,1,0,79,109,VERY HIGH
10823,Nicholas Edwards,27,1,0,0,0,3,2,2019,1,1HGCM82633A290466,1,1290,568,2,0,3870,78,3,0,0,0,78,88,VERY HIGH
10824,Benjamin Owen,51,0,0,0,0,4,4,2022,2,1HGCM82633A377061,2,1008,448,2,0,1553,90,2,0,1,0,90,110,VERY HIGH
10825,Kevin Lopez,51,1,0,0,0,5,0,2022,0,1HGCM82633A116340,2,1004,431,3,0,1724,67,3,1,1,0,67,97,VERY HIGH
10826,Joseph Knight,64,1,0,0,1,3,6,2022,1,1HGCM82633A602121,1,1119,301,1,0,2128,85,1,1,1,0,85,105,VERY HIGH
10827,Cindy Howell,25,1,0,0,1,0,1,2023,2,1HGCM82633A416545,2,883,329,2,0,3136,88,3,0,0,0,88,98,VERY HIGH
10828,Ashley Mcdaniel,32,1,0,0,1,0,1,2023,1,1HGCM82633A366291,1,1325,464,3,0,4192,71,0,0,1,0,71,91,VERY HIGH
10829,Edward Dawson,39,0,0,0,0,2,11,2023,1,1HGCM82633A460066,0,1150,663,3,0,2890,76,4,0,1,0,76,106,VERY HIGH
10830,Dr. Rebecca Garcia,61,0,0,0,0,3,2,2020,2,1HGCM82633A904006,1,1388,674,3,0,2234,65,0,1,0,0,65,65,HIGH A
10831,Kristina Thomas,66,0,0,0,0,4,4,2021,1,1HGCM82633A190633,0,1334,347,2,0,3829,62,4,0,0,0,62,72,HIGH B
10832,April Davis,34,0,0,0,0,4,4,2022,0,1HGCM82633A337585,0,962,428,0,0,0,61,4,0,1,0,61,91,VERY HIGH
10833,Hannah Estrada,26,1,0,0,0,4,5,2020,0,1HGCM82633A066697,2,1063,556,3,0,3380,61,5,1,1,0,61,91,VERY HIGH
10834,Samantha Smith,62,1,0,0,0,1,13,2019,0,1HGCM82633A662748,2,1258,489,0,0,0,83,5,1,1,0,83,113,VERY HIGH
10835,Amanda Cain,65,1,0,0,0,4,4,2022,2,1HGCM82633A065213,1,1473,559,3,0,139,91,4,0,1,0,91,121,VERY HIGH
10836,James Flores,51,1,0,0,1,1,13,2022,1,1HGCM82633A393616,0,1450,326,0,0,0,61,0,1,0,0,61,61,HIGH A
10837,Sarah Hoffman,43,1,0,0,0,1,13,2023,2,1HGCM82633A934029,0,1267,653,0,0,0,83,2,0,0,0,83,83,VERY HIGH
10838,Frank Hicks,57,0,0,0,1,1,3,2022,0,1HGCM82633A672513,2,1044,589,0,0,0,89,0,1,1,0,89,109,VERY HIGH
10839,Ivan Norton,70,1,0,0,1,5,0,2023,1,1HGCM82633A581549,1,1385,491,0,0,0,99,4,1,0,0,99,109,VERY HIGH
10840,Allison Ewing,68,1,0,0,1,3,9,2023,0,1HGCM82633A274418,0,1446,441,2,0,366,80,0,1,1,0,80,100,VERY HIGH
10841,Terri Wilson,68,1,0,0,0,0,10,2019,0,1HGCM82633A839028,2,1052,680,3,0,923,95,3,0,1,0,95,125,VERY HIGH
10842,Anne Buchanan,41,1,0,0,0,2,11,2022,1,1HGCM82633A925248,0,1296,582,0,0,0,75,2,0,1,0,75,95,VERY HIGH
10843,Micheal Sanchez,70,0,0,0,1,5,0,2023,2,1HGCM82633A043536,1,940,487,1,0,4057,100,1,0,0,0,100,100,VERY HIGH
10844,Tommy Larson,34,0,0,0,0,0,1,2019,1,1HGCM82633A434423,0,858,479,0,0,0,86,5,0,0,0,86,96,VERY HIGH
10845,Justin Shields,55,1,0,0,0,5,0,2020,1,1HGCM82633A759134,1,964,663,1,0,3131,62,3,1,1,0,62,92,VERY HIGH
10846,Adrian Cameron,63,0,0,0,0,4,4,2021,0,1HGCM82633A456629,2,993,425,3,0,1200,72,2,0,0,0,72,72,HIGH B
10847,Ashley Gallegos,35,0,0,0,1,3,7,2023,1,1HGCM82633A549717,1,1279,581,2,0,813,82,5,1,1,0,82,112,VERY HIGH
10848,Jessica Rodriguez,48,0,0,0,0,0,1,2022,0,1HGCM82633A147426,2,1324,346,1,0,887,72,1,1,1,0,72,92,VERY HIGH
10849,Jason Taylor,44,0,0,0,0,2,12,2020,1,1HGCM82633A133544,1,831,345,1,0,4099,83,4,0,1,0,83,113,VERY HIGH
10850,Jonathan Williams III,35,1,0,0,1,0,10,2020,1,1HGCM82633A879046,0,1493,579,2,0,1284,74,5,0,0,0,74,84,VERY HIGH
10851,Michael Allen,53,1,0,0,1,2,12,2023,2,1HGCM82633A830619,2,1218,337,1,0,3209,65,0,1,1,0,65,85,VERY HIGH
10852,Bradley Ortega,41,1,0,0,1,5,0,2020,1,1HGCM82633A661710,0,1101,504,1,0,217,64,3,0,0,0,64,74,HIGH B
10853,Carla Crawford,50,0,0,0,0,3,6,2023,0,1HGCM82633A453227,2,1019,490,3,0,1825,91,0,1,1,0,91,111,VERY HIGH
10854,Cody Murphy DDS,65,0,0,0,1,2,12,2023,0,1HGCM82633A417883,2,900,646,3,0,3512,79,4,0,1,0,79,109,VERY HIGH
10855,Cynthia Day,57,1,0,0,1,5,0,2021,0,1HGCM82633A516499,0,1164,617,1,0,597,76,1,1,0,0,76,76,HIGH B
10856,Kathleen Lopez,51,0,0,0,1,4,4,2020,1,1HGCM82633A106159,0,1048,558,3,0,88,85,0,1,0,0,85,85,VERY HIGH
10857,Christopher Rivera,49,0,0,0,0,4,14,2020,0,1HGCM82633A818256,1,975,496,2,0,2858,80,3,1,1,0,80,110,VERY HIGH
10858,Michael Williams,49,1,0,0,1,0,1,2023,0,1HGCM82633A334708,0,1258,433,1,0,1009,60,4,0,1,0,60,90,VERY HIGH
10859,Barbara Dunlap,39,1,0,0,0,5,0,2021,2,1HGCM82633A329602,2,1371,325,3,0,411,95,5,0,1,0,95,125,VERY HIGH
10860,Jessica Stevens,40,1,0,0,1,1,3,2020,2,1HGCM82633A877141,0,1363,534,0,0,0,66,0,1,1,0,66,86,VERY HIGH
10861,Craig Higgins,58,0,0,0,1,2,12,2019,1,1HGCM82633A151666,2,1437,441,3,0,1235,95,1,0,1,0,95,115,VERY HIGH
10862,Robert Snyder,60,0,0,0,1,0,10,2023,2,1HGCM82633A824490,1,977,528,3,0,4811,66,3,1,0,0,66,76,HIGH B
10863,Christopher Hill,37,1,0,0,0,4,4,2023,1,1HGCM82633A946335,2,1180,394,1,0,4863,86,5,0,1,0,86,116,VERY HIGH
10864,Shannon Thompson,37,0,0,0,0,4,14,2021,2,1HGCM82633A424389,2,1356,693,3,0,29,73,0,0,1,0,73,93,VERY HIGH
10865,Susan Bruce,44,0,0,0,0,2,11,2022,2,1HGCM82633A776610,0,986,509,0,0,0,89,5,1,1,0,89,119,VERY HIGH
10866,Aaron Perkins,64,0,0,0,0,4,5,2022,0,1HGCM82633A226236,0,1234,624,2,0,1802,79,4,0,0,0,79,89,VERY HIGH
10867,Kendra Williams,26,0,0,0,1,3,9,2020,2,1HGCM82633A009244,2,1326,372,3,0,3334,60,4,1,1,0,60,90,VERY HIGH
10868,Valerie Gonzalez,46,0,0,0,1,3,8,2021,1,1HGCM82633A043880,1,963,386,1,0,1187,78,5,0,1,0,78,108,VERY HIGH
10869,William Brown,53,1,0,0,0,5,0,2019,1,1HGCM82633A539817,0,1009,616,0,0,0,69,2,1,0,0,69,69,HIGH A
10870,Mr. Timothy Marquez,58,1,0,0,0,5,0,2020,0,1HGCM82633A979973,1,1415,389,1,0,2424,79,1,0,0,0,79,79,HIGH B
10871,Kimberly Kelley,64,0,0,0,0,0,1,2019,1,1HGCM82633A006967,1,1062,545,1,0,1485,92,5,0,1,0,92,122,VERY HIGH
10872,Aaron Vega,31,1,0,0,1,0,10,2020,1,1HGCM82633A791914,1,887,454,2,0,2759,84,0,1,0,0,84,84,VERY HIGH
10873,Michael Lee,61,0,0,0,0,0,1,2022,1,1HGCM82633A268350,0,1242,433,1,0,1349,89,1,0,1,0,89,109,VERY HIGH
10874,Timothy Bryant,28,1,0,0,0,2,11,2020,1,1HGCM82633A640432,2,1048,468,2,0,4650,79,3,0,0,0,79,89,VERY HIGH
10875,Mary Morris,32,0,0,0,0,2,11,2023,0,1HGCM82633A805660,2,869,578,1,0,1329,81,5,0,0,0,81,91,VERY HIGH
10876,Matthew Burns,52,0,0,0,0,5,0,2022,0,1HGCM82633A818178,0,1461,574,1,0,4149,70,5,0,1,0,70,100,VERY HIGH
10877,Alejandro Farrell,30,0,0,0,0,2,12,2023,2,1HGCM82633A737264,2,918,675,3,0,1158,93,5,0,1,0,93,123,VERY HIGH
10878,John Carney,61,0,0,0,0,4,14,2022,0,1HGCM82633A126913,1,1255,651,0,0,0,99,0,1,1,0,99,119,VERY HIGH
10879,Pamela Evans,35,0,0,0,0,5,0,2019,1,1HGCM82633A811766,0,949,642,1,0,3735,71,3,1,0,0,71,81,VERY HIGH
10880,William Jones,38,1,0,0,1,3,2,2019,1,1HGCM82633A435123,2,998,649,3,0,4243,73,5,1,1,0,73,103,VERY HIGH
10881,Todd Smith,43,1,0,0,0,4,5,2022,1,1HGCM82633A969168,2,1270,458,2,0,1204,63,5,1,0,0,63,73,HIGH B
10882,Robin Austin,52,0,0,0,1,5,0,2022,1,1HGCM82633A131699,1,975,396,3,0,276,66,5,1,1,0,66,96,VERY HIGH
10883,Samantha Mcclure,56,0,0,0,1,0,1,2020,2,1HGCM82633A960784,2,1381,577,3,0,3121,81,2,0,0,0,81,81,VERY HIGH
10884,Anthony King,51,0,0,0,1,5,0,2020,2,1HGCM82633A443243,1,1001,661,0,0,0,70,0,0,1,0,70,90,VERY HIGH
10885,Anna Parks,60,1,0,0,0,1,3,2020,0,1HGCM82633A376108,0,899,663,1,0,985,63,3,0,0,0,63,73,HIGH B
10886,Robert Lopez,33,1,0,0,0,0,10,2023,2,1HGCM82633A837733,1,1160,531,2,0,1145,78,1,0,0,0,78,78,HIGH B
10887,Randy Gilbert,66,0,0,0,0,4,4,2022,0,1HGCM82633A644884,2,1355,319,0,0,0,66,2,0,1,0,66,86,VERY HIGH
10888,Sheri Schaefer,59,1,0,0,1,3,2,2020,2,1HGCM82633A485619,1,1075,406,2,0,1007,96,3,1,0,0,96,106,VERY HIGH
10889,Kaitlyn Anderson,53,0,0,0,0,2,12,2021,2,1HGCM82633A164624,1,817,384,2,0,4446,81,2,0,0,0,81,81,VERY HIGH
10890,Ryan Boyd,63,0,0,0,0,2,12,2019,1,1HGCM82633A273603,0,1292,477,1,0,765,99,2,0,0,0,99,99,VERY HIGH
10891,Desiree Jones,46,1,0,0,1,4,14,2020,2,1HGCM82633A972941,0,1018,493,3,0,1197,90,2,1,0,0,90,90,VERY HIGH
10892,Christopher Cooper,38,1,0,0,0,1,3,2020,0,1HGCM82633A012556,2,1254,448,3,0,4098,86,1,0,0,0,86,86,VERY HIGH
10893,Arthur Duncan,49,1,0,0,0,3,9,2021,0,1HGCM82633A952719,0,831,371,3,0,2367,86,1,0,0,0,86,86,VERY HIGH
10894,Brandi Dennis,30,1,0,0,0,0,1,2023,2,1HGCM82633A784736,1,1160,399,0,0,0,84,1,0,1,0,84,104,VERY HIGH
10895,John Cameron,69,1,0,0,1,5,0,2019,2,1HGCM82633A945313,2,1100,365,1,0,1389,84,0,0,1,0,84,104,VERY HIGH
10896,Jennifer Burton,62,1,0,0,1,0,1,2021,0,1HGCM82633A754571,0,1321,307,2,0,2393,96,3,0,0,0,96,106,VERY HIGH
10897,Amanda Brewer,30,0,0,0,0,0,10,2022,0,1HGCM82633A936391,2,1053,306,3,0,385,81,5,0,0,0,81,91,VERY HIGH
10898,Dillon Matthews,32,1,0,0,0,5,0,2020,0,1HGCM82633A456256,1,1219,426,1,0,2977,71,0,1,0,0,71,71,HIGH B
10899,Michelle Stokes,63,1,0,0,1,4,4,2020,1,1HGCM82633A865451,0,805,301,3,0,876,96,4,0,0,0,96,106,VERY HIGH
